page;table;row_in_table;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
4;1;16;TOULOUSE;RUE;AUGUSTE COMTE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
4;1;17;TOULOUSE;ROND POINT;AUGUSTE DESARNAUTS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;18;TOULOUSE;RUE;AUGUSTE DIDE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
4;1;19;TOULOUSE;RUE;AUGUSTE FOURES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;20;TOULOUSE;RUE;AUGUSTE GRANIER;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;21;TOULOUSE;IMPASSE;AUGUSTE GUENOT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;22;TOULOUSE;RUE;AUGUSTE GUENOT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;23;TOULOUSE;PLACE;AUGUSTE LAFOURCADE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
4;1;24;TOULOUSE;RUE;AUGUSTE LAFRONT;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;25;TOULOUSE;RUE;AUGUSTE RATEAU;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;26;TOULOUSE;RUE;AUGUSTE RENOIR;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
4;1;27;TOULOUSE;RUE;AUGUSTE RODIN;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
4;1;28;TOULOUSE;RUE;AUGUSTE VALATS;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
4;1;29;TOULOUSE;RUE;AUGUSTIN DASSIER;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;30;TOULOUSE;RUE;AUGUSTIN FRESNEL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
4;1;31;TOULOUSE;IMPASSE;AUGUSTIN THIERRY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
4;1;32;TOULOUSE;IMPASSE;AUSONE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
4;1;33;TOULOUSE;PLACE;AUSONE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
4;1;34;TOULOUSE;RUE;AUSONE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
4;1;35;TOULOUSE;RUE;AVERSENG DELORME;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;36;TOULOUSE;RUE;AXEL DUBOUL;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
4;1;37;TOULOUSE;ESPACE;AYMABLE DUPUY;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
4;1;38;TOULOUSE;RUE;AYME KUNC;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;39;TOULOUSE;CHEMIN;AZAIS;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
4;1;40;TOULOUSE;PASSAGE;BAILLY;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;41;TOULOUSE;AVENUE;BALANSA;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
4;1;42;TOULOUSE;RUE;BANIERES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;43;TOULOUSE;IMPASSE;BAOURUE LORMIAN;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;44;TOULOUSE;RUE;BAOURUE LORMIAN;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;45;TOULOUSE;RUE;BAPTISTE MARCET;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;46;TOULOUSE;RUE;BAQUE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;47;TOULOUSE;IMPASSE;BARA;1;;9999;;PI;LGT DES ARENES - TOULOUSE
4;1;48;TOULOUSE;IMPASSE;BARBARA;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;49;TOULOUSE;RUE;BARBES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
4;1;50;TOULOUSE;RUE;BARDOU;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;51;TOULOUSE;RUE;BARONIE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
4;1;52;TOULOUSE;RUE;BARRAU;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
4;1;53;TOULOUSE;RUE;BARRY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
4;1;54;TOULOUSE;IMPASSE;BARTHE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;55;TOULOUSE;IMPASSE;BARTHERE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
4;1;56;TOULOUSE;IMPASSE;BARUTEL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
4;1;57;TOULOUSE;ROND POINT;BASSO CAMBO;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;58;TOULOUSE;IMPASSE;BASSO CAMBO;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
4;1;59;TOULOUSE;RUE;BASTIAT;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
4;1;60;TOULOUSE;BARRIERE;BAYONNE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
5;1;2;TOULOUSE;IMPASSE;BEATRICE DE DIE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;3;TOULOUSE;RUE;BEAU SITE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
5;1;4;TOULOUSE;RUE;BEAU SOLEIL;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
5;1;5;TOULOUSE;IMPASSE;BEAUJOLAIS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;6;TOULOUSE;IMPASSE;BEAUMARCHAIS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
5;1;7;TOULOUSE;RUE;BEAUSEJOUR;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
5;1;8;TOULOUSE;RUE;BEDELIERES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
5;1;9;TOULOUSE;RUE;BEGUE DAVID;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;10;TOULOUSE;RUE;BEL AIR;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;11;TOULOUSE;RUE;BELLE PAULE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
5;1;12;TOULOUSE;RUE;BELLEGARDE;1;;9999;;PI;LGT OZENNE - TOULOUSE
5;1;13;TOULOUSE;IMPASSE;BELLERIVE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
5;1;14;TOULOUSE;AVENUE;BELLEVUE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
5;1;15;TOULOUSE;PLACE;BELLOC CITE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
5;1;16;TOULOUSE;RUE;BELLOC CITE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
5;1;17;TOULOUSE;IMPASSE;BELOU;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
5;1;18;TOULOUSE;IMPASSE;BENEZET;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;19;TOULOUSE;RUE;BENEZET;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;20;TOULOUSE;RUE;BENJAMIN BAILLAUD;1;;9999;;PI;LGT OZENNE - TOULOUSE
5;1;21;TOULOUSE;RUE;BENJAMIN CONSTANT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;22;TOULOUSE;IMPASSE;BENOIT ARZAC;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;23;TOULOUSE;RUE;BENOIT ARZAC;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;24;TOULOUSE;PLACE;BENOIT ARZAC;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;25;TOULOUSE;RUE;BEPPO DE MASSIMI;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
5;1;26;TOULOUSE;RUE;BERANGER;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
5;1;27;TOULOUSE;MAIL;BERDURET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
5;1;28;TOULOUSE;RUE;BERGEAUD;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
5;1;29;TOULOUSE;IMPASSE;BERLIOZ;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;30;TOULOUSE;RUE;BERNADETTE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
5;1;31;TOULOUSE;IMPASSE;BERNARD DE VENTADOUR;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;32;TOULOUSE;RUE;BERNARD DE VENTADOUR;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;33;TOULOUSE;RUE;BERNARD DELICIEUX;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
5;1;34;TOULOUSE;RUE;BERNARD LASSERRE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;35;TOULOUSE;AVENUE;BERNARD MARIS;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
5;1;36;TOULOUSE;PROM;BERNARD MARROT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
5;1;37;TOULOUSE;RUE;BERNARD MULE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;38;TOULOUSE;RUE;BERNARD ORTET;1;;9999;;PI;LGT OZENNE - TOULOUSE
5;1;39;TOULOUSE;RUE;BERNARD PALISSY;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
5;1;40;TOULOUSE;CHEMIN;BERNARD SARRETTE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
5;1;41;TOULOUSE;ALLEE;BERNARD SARRIEU;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
5;1;42;TOULOUSE;RUE;BERTHE MONMART;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
5;1;43;TOULOUSE;RUE;BERTHE MORISOT;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
5;1;44;TOULOUSE;RUE;BERTHELOT;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
5;1;45;TOULOUSE;RUE;BERTHY ALBRECHT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
5;1;46;TOULOUSE;PLACE;BERTIER;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;47;TOULOUSE;RUE;BERTRAN;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
5;1;48;TOULOUSE;RUE;BERTRAND CLAUZEL;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
5;1;49;TOULOUSE;RUE;BERTRAND DE BORN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
5;1;50;TOULOUSE;RUE;BERTRAND DE L ISLE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;51;TOULOUSE;ESPACE;BERTRAND DE MONTAIGUT;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
5;1;52;TOULOUSE;RUE;BERTRAND GRIL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;53;TOULOUSE;RUE;BERTRAND MASSONIE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
5;1;54;TOULOUSE;RUE;BESSIERES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
5;1;55;TOULOUSE;PLACE;BETEILLE;1;;9999;;PI;LGT OZENNE - TOULOUSE
5;1;56;TOULOUSE;RUE;BETEILLE;1;;9999;;PI;LGT OZENNE - TOULOUSE
5;1;57;TOULOUSE;RUE;BEZIAT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;58;TOULOUSE;RUE;BIALAR;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
5;1;59;TOULOUSE;RUE;BIDA;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
5;1;60;TOULOUSE;PLACE;BILA;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
6;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
6;1;2;TOULOUSE;RUE;BIOT;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
6;1;3;TOULOUSE;CHEMIN;BLAISE CENDRARS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
6;1;4;TOULOUSE;RUE;BLAISE PASCAL;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
6;1;5;TOULOUSE;RUE;BLAJA;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
6;1;6;TOULOUSE;RUE;BLANCHE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
6;1;7;TOULOUSE;IMPASSE;BLANCOU;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;8;TOULOUSE;IMPASSE;BLANDINIERES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
6;1;9;TOULOUSE;RUE;BOBILLOT;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
6;1;10;TOULOUSE;RUE;BOIELDIEU;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;11;TOULOUSE;RUE;BOILEAU;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
6;1;12;TOULOUSE;RUE;BOILLY;1;;9999;;PI;LGT DES ARENES - TOULOUSE
6;1;13;TOULOUSE;RUE;BONNAT;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;14;TOULOUSE;IMPASSE;BONNET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;15;TOULOUSE;IMPASSE;BORDA;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;16;TOULOUSE;RUE;BOSSUET;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;17;TOULOUSE;RUE;BOUBEE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
6;1;18;TOULOUSE;IMPASSE;BOUDEVILLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
6;1;19;TOULOUSE;RUE;BOUDEVILLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
6;1;20;TOULOUSE;RUE;BOULBONNE;2;;16;;P;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;21;TOULOUSE;RUE;BOULBONNE;1;;13;;I;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;22;TOULOUSE;RUE;BOULBONNE;23;;9999;;I;LG PIERRE DE FERMAT - TOULOUSE
6;1;23;TOULOUSE;RUE;BOULBONNE;32;;9999;;P;LG PIERRE DE FERMAT - TOULOUSE
6;1;24;TOULOUSE;GRAND ROND;BOULINGRIN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;25;TOULOUSE;RUE;BOULOC;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;26;TOULOUSE;RUE;BOUQUIERES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;27;TOULOUSE;RUE;BOURBOTTE;1;;9999;;PI;LGT OZENNE - TOULOUSE
6;1;28;TOULOUSE;RUE;BOURDELLE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
6;1;29;TOULOUSE;RUE;BOURDON;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
6;1;30;TOULOUSE;IMPASSE;BOURTHOLLE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;31;TOULOUSE;IMPASSE;BOUTINON;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;32;TOULOUSE;IMPASSE;BRAILLE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
6;1;33;TOULOUSE;RUE;BRASCASSAT;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;34;TOULOUSE;RUE;BRINDEJONC MOULINAIS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
6;1;35;TOULOUSE;IMPASSE;BROCA;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;36;TOULOUSE;IMPASSE;BUFFON;1;;9999;;PI;LGT DES ARENES - TOULOUSE
6;1;37;TOULOUSE;RUE;BUFFON;1;;9999;;PI;LGT DES ARENES - TOULOUSE
6;1;38;TOULOUSE;RUE;CAFFARELLI;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
6;1;39;TOULOUSE;RUE;CAHUZAC;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;40;TOULOUSE;ROND POINT;CAHUZAC;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
6;1;41;TOULOUSE;RUE;CALVET;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
6;1;42;TOULOUSE;IMPASSE;CALVINET;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
6;1;43;TOULOUSE;RUE;CAMBARD;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
6;1;44;TOULOUSE;RUE;CAMBIGUE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
6;1;45;TOULOUSE;RUE;CAMILLE CLAUDEL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
6;1;46;TOULOUSE;RUE;CAMILLE DESMOULINS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;47;TOULOUSE;AVENUE;CAMILLE FLAMMARION;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
6;1;48;TOULOUSE;IMPASSE;CAMILLE LANGLADE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;49;TOULOUSE;IMPASSE;CAMILLE MATIGNON;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;50;TOULOUSE;RUE;CAMILLE PELLETAN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
6;1;51;TOULOUSE;RUE;CAMILLE PISSARRO;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
6;1;52;TOULOUSE;AVENUE;CAMILLE PUJOL;62;;9999;;P;LG SAINT-SERNIN - TOULOUSE
6;1;53;TOULOUSE;AVENUE;CAMILLE PUJOL;1;;41;;I;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;54;TOULOUSE;AVENUE;CAMILLE PUJOL;2;;60;;P;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;55;TOULOUSE;AVENUE;CAMILLE PUJOL;45;;9999;;I;LG SAINT-SERNIN - TOULOUSE
6;1;56;TOULOUSE;RUE;CAMILLE SAINT SAENS;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
6;1;57;TOULOUSE;RUE;CAMINADE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
6;1;58;TOULOUSE;IMPASSE;CAMPAGNOU;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
6;1;59;TOULOUSE;RUE;CAMPISTRON;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
6;1;60;TOULOUSE;RUE;CANCE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
7;1;2;TOULOUSE;RUE;CANTEGRIL;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;3;TOULOUSE;RUE;CANY;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
7;1;4;TOULOUSE;RUE;CAPEFIGUE;1;;9999;;PI;LGT OZENNE - TOULOUSE
7;1;5;TOULOUSE;RUE;CAPUS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
7;1;6;TOULOUSE;RUE;CARAMAN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
7;1;7;TOULOUSE;RUE;CARLO SARRABEZOLLES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;8;TOULOUSE;IMPASSE;CARLOS GARDEL;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;9;TOULOUSE;RUE;CARLOS GARDEL;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;10;TOULOUSE;IMPASSE;CARMEN GOMEZ;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;11;TOULOUSE;RUE;CAROLINE AIGLE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
7;1;12;TOULOUSE;RUE;CARRERE;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
7;1;13;TOULOUSE;CHEMIN;CARROSSE;1;;10;;PI;LPO BELLEVUE - TOULOUSE
7;1;14;TOULOUSE;CHEMIN;CARROSSE;11;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
7;1;15;TOULOUSE;CHEMIN;CASSAING;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
7;1;16;TOULOUSE;RUE;CASTELLANE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
7;1;17;TOULOUSE;IMPASSE;CASTERA;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
7;1;18;TOULOUSE;RUE;CAUBERE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
7;1;19;TOULOUSE;RUE;CAUSSADE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
7;1;20;TOULOUSE;RUE;CAUSSETTE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;21;TOULOUSE;RUE;CAYROU;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;22;TOULOUSE;RUE;CAZALS;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;23;TOULOUSE;CHEMIN;CDT JOEL LE GOFF;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;24;TOULOUSE;RUE;CECILE BRUNSCHVICG;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;25;TOULOUSE;IMPASSE;CEL J STANISLAS REMY;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;26;TOULOUSE;RUE;CEL J STANISLAS REMY;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;27;TOULOUSE;RUE;CERVANTES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
7;1;28;TOULOUSE;IMPASSE;CH MARIE LECONTE DE LISLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;29;TOULOUSE;RUE;CHABANON;1;;9999;;PI;LGT OZENNE - TOULOUSE
7;1;30;TOULOUSE;RUE;CHAMBENOIS;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
7;1;31;TOULOUSE;RUE;CHAMPETRE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
7;1;32;TOULOUSE;PLACE;CHANOINE RAVARY;1;;9999;;PI;LGT OZENNE - TOULOUSE
7;1;33;TOULOUSE;RUE;CHARLAS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
7;1;34;TOULOUSE;RUE;CHARLES BAUDELAIRE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;35;TOULOUSE;PLACE;CHARLES BIMES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;36;TOULOUSE;PASSAGE;CHARLES BOURSEUL;1;;9999;;PI;LGT OZENNE - TOULOUSE
7;1;37;TOULOUSE;ROND POINT;CHARLES BOYERUE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;38;TOULOUSE;RUE;CHARLES CAMICHEL;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
7;1;39;TOULOUSE;ALLEE;CHARLES DE FITTE;2;;9999;;P;LGT DES ARENES - TOULOUSE
7;1;40;TOULOUSE;ALLEE;CHARLES DE FITTE;73;;9999;;I;LGT DES ARENES - TOULOUSE
7;1;41;TOULOUSE;ALLEE;CHARLES DE FITTE;1;;71;;I;LPO DEODAT DE SEVERAC - TOULOUSE
7;1;42;TOULOUSE;RUE;CHARLES DE FOUCAULD;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
7;1;43;TOULOUSE;ALLEE;CHARLES DENAT;1;;9999;;PI;LGT OZENNE - TOULOUSE
7;1;44;TOULOUSE;IMPASSE;CHARLES DESPIAU;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;45;TOULOUSE;RUE;CHARLES DESPIAU;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;46;TOULOUSE;ROND POINT;CHARLES FABRE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;47;TOULOUSE;RUE;CHARLES FLOQUET;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;48;TOULOUSE;IMPASSE;CHARLES FOURIER;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
7;1;49;TOULOUSE;IMPASSE;CHARLES FRANCOIS DAUBIGNY;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
7;1;50;TOULOUSE;RUE;CHARLES GARNIER;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
7;1;51;TOULOUSE;JARDIN;CHARLES GASPARD;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;52;TOULOUSE;IMPASSE;CHARLES GENIAUX;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;53;TOULOUSE;RUE;CHARLES GENIAUX;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
7;1;54;TOULOUSE;PROM;CHARLES GEORGES SICRE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
7;1;55;TOULOUSE;RUE;CHARLES GOUNOD;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
7;1;56;TOULOUSE;RUE;CHARLES LECOCQ;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
7;1;57;TOULOUSE;ALLEE;CHARLES MALPEL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
